,Video Name,Thumbnail URL,Video ID,length,date published
4913,Falcao Scores Galtasaray's Winning Goal,https://i.ytimg.com/vi/yHb2x0v7a0A/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAe6hRaWhR6gHFeKex0lrItAL_vOg,yHb2x0v7a0A,"1 minute, 17 seconds",2 years ago
4914,Gaziantepspor 0-2 Fenerbahçe - HIGHLIGHTS & GOALS - 1/18/2020,https://i.ytimg.com/vi/p4zlAmVm7UU/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLB6n8xibzwkMkMp_dov_XrnkJGatw,p4zlAmVm7UU,"5 minutes, 28 seconds",2 years ago
4915,Osasuna 0-0 Valladolid - HIGHLIGHTS - 1/18/2020,https://i.ytimg.com/vi/Rn7Hr4B1q_c/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDqgvui2LRtO0iu5hKLC2ylCkvu6A,Rn7Hr4B1q_c,"3 minutes, 53 seconds",2 years ago
4916,Gol anulado de Luuk de Jong contra el Real Madrid. Estaba correcto en VAR?,https://i.ytimg.com/vi/xOE0-GOUokw/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLACYhrsTJPUcI3oOrE-bMsQ1Mu_MQ,xOE0-GOUokw,"2 minutes, 31 seconds",2 years ago
4917,"Ana Cobos  ""Lopetegui Vuelve al Bernabeu""",https://i.ytimg.com/vi/Xml76CaNa5w/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAfs8ywVjVW8dP82ZRGTOOYjElZgw,Xml76CaNa5w,"15 minutes, 10 seconds",2 years ago
4918,Granville 0-3 Marseille - HIGHLIGHTS & GOALS - 1/17/2020,https://i.ytimg.com/vi/ibseaPGeOkc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDAkKlKTYC9BuPbSBa9BcwSEZqk4A,ibseaPGeOkc,"5 minutes, 52 seconds",2 years ago
4919,beIN Al Día - La Cena Del Barça,https://i.ytimg.com/vi/i1rIWCVelMw/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBU8-7Lamn4x2Pu06FBAnLdfu8YiQ,i1rIWCVelMw,"3 minutes, 32 seconds",2 years ago
4920,Uppercut - Se viene McGregor vs. Cerrone 🥊,https://i.ytimg.com/vi/FRuGcYAHoP8/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCd8fXGSU0vO2zvenJjhuSB5gZLaA,FRuGcYAHoP8,"14 minutes, 50 seconds",2 years ago
4921,Was it a good decision to change Barcelona’s coach?,https://i.ytimg.com/vi/czmlBefs8gM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC634xV51kYIR3kUtVqaIIZlfptpA,czmlBefs8gM,"3 minutes, 27 seconds",2 years ago
4922,Hecho en México - El Futuro Del Chicharito En El Aire,https://i.ytimg.com/vi/8_aEFlXTCg4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBtAN_gZ4zS0vOXk4T3yCyUpLgdhw,8_aEFlXTCg4,"9 minutes, 39 seconds",2 years ago
4923,Zidane: More Than Real Madrid's Man-Manager,https://i.ytimg.com/vi/_APQ41jLfPY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLD_jtk3wYgme1YwUkm5BwItbFJbdA,_APQ41jLfPY,"2 minutes, 49 seconds",2 years ago
4924,Sports Burst - Will Quique Setien Conquer or Fail His First Game With Barcelona?,https://i.ytimg.com/vi/xnNE3fsuy5k/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBS4K_0CUtBS1zUQAoIQlaHhooTQQ,xnNE3fsuy5k,"25 minutes, 22 seconds",2 years ago
4925,Atlético de Madrid se juega mucho en esta segunda parte de la temporada,https://i.ytimg.com/vi/9VBtbmeKUGo/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBUVBFuC2IPvy87i7FlZ7ckYd29PA,9VBtbmeKUGo,"3 minutes, 16 seconds",2 years ago
4926,F.C Pau 3-2 Bordeaux - HIGHLIGHTS & GOALS - 1/16/2020,https://i.ytimg.com/vi/KG5Oob2LaGk/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCjeLsk6pqe0JQz3xmMXG2QWPAh-g,KG5Oob2LaGk,"3 minutes, 40 seconds",2 years ago
4927,Juego Abierto en beIN - Así Xavi rechazó al Barcelona,https://i.ytimg.com/vi/j4W0OXzHkSk/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDRoTxvf5jZWat9eitrSQnGfEH-0Q,j4W0OXzHkSk,"21 minutes, 41 seconds",2 years ago
4928,Pau's Gueye Upsets Girondins de Bordeaux With A Late Stunner,https://i.ytimg.com/vi/nmYtUNU-0O0/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAGein1-Gt7xOWNSAypEMrjTwf4hw,nmYtUNU-0O0,"1 minute, 26 seconds",2 years ago
4929,El punto de vista de Ana Cobos sobre los cambios en el FC Barcelona,https://i.ytimg.com/vi/LHO4oENWrzE/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCe0KEykjGFHkEFPYZ1KZW_i4FATg,LHO4oENWrzE,"3 minutes, 20 seconds",2 years ago
4930,Esto puede esperar el Real Madrid para la segunda parte de la temporada,https://i.ytimg.com/vi/Fb7Y_idk3Vo/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDYDKds-GZJ9kp07LPIeHsOGFsIBA,Fb7Y_idk3Vo,"3 minutes, 28 seconds",2 years ago
4931,Sideline Bling - Memphis Depay is Back In The Rap Game 🎶,https://i.ytimg.com/vi/1mVTnhfK21A/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCdyFvewzdoj1wQKK5tFlH1P0uUOw,1mVTnhfK21A,"3 minutes, 30 seconds",2 years ago
4932,Transfer Wire - Cavani heading to Madrid,https://i.ytimg.com/vi/SmYy3AKqQRo/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC_FohTCwJZ-l7zmMzMBR6Qr_bjsg,SmYy3AKqQRo,"3 minutes, 51 seconds",2 years ago
4933,"Xavi Hernandez: ""I have had a proposal to go to coach Barcelona but I couldn't take this offer""",https://i.ytimg.com/vi/cTWKxRRM6bo/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLA1UuAGPz4puGi-msKve5SqcYwLGw,cTWKxRRM6bo,37 seconds,2 years ago
4934,AS Monaco 1-4 PSG - HIGHLIGHTS & GOALS - 1/15/2020,https://i.ytimg.com/vi/8Ie2mpO10_k/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC4IthxSHdTzs-eagECCLPU2TcshA,8Ie2mpO10_k,"6 minutes, 37 seconds",2 years ago
4935,#beINalDía: Javier ‘Chicharito’ Hernández” muy cerca del LA Galaxy,https://i.ytimg.com/vi/Dt-InAJ7Si0/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCG3Q9rXcnthrMKTyAOlMaV_rh6Tg,Dt-InAJ7Si0,"3 minutes, 13 seconds",2 years ago
4936,Juego Abierto - La confesión de Messi sobre Cristiano,https://i.ytimg.com/vi/Xu41y_Qxj9s/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCs11lp4W1AvHSPy-kUKS-LV5gxSw,Xu41y_Qxj9s,"21 minutes, 22 seconds",2 years ago
4937,Nimes 0-1 Stade Rennais - HIGHLIGHTS & GOALS - 1/15/2020,https://i.ytimg.com/vi/Bu7knXPWnPM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBD4XBHYsVyctD8T7I1J2c5GnKLBw,Bu7knXPWnPM,"3 minutes, 4 seconds",2 years ago
4938,Sports Burst - Cavani Ruled out of Monaco vs. PSG,https://i.ytimg.com/vi/R5vMteAdDjo/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBv8V_NwddoOUdjtlwWGkqJXvXMww,R5vMteAdDjo,"25 minutes, 16 seconds",2 years ago
4939,"Arsene Wenger: ""I Think What Liverpool Is Expecting At The Moment Is Just Win The Premier League""",https://i.ytimg.com/vi/-z60gDlrkwk/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLA56ZSYnAOKSiw9DAF3Z5rB2CiMrg,-z60gDlrkwk,"26 minutes, 2 seconds",2 years ago
4940,Juego Abierto - El hombre que buscará llevar al FC Barcelona a lo más alto,https://i.ytimg.com/vi/1atEW6coRkA/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCgcx97wXe_poKUzGvNb7jRAutNCA,1atEW6coRkA,"21 minutes, 16 seconds",2 years ago
4941,Hecho en México - Chicharito se acerca a la MLS,https://i.ytimg.com/vi/1h3daX2bZ9U/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBzisrLwr7WnXwI06z2Kdg-Nb_bow,1h3daX2bZ9U,9 minutes,2 years ago
4942,Sports Burst - Valverde out & Quique in 🤯,https://i.ytimg.com/vi/1vTsJdJUapg/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDaw5eDhzOEQmDSzpzjEEURMgNtkQ,1vTsJdJUapg,"25 minutes, 18 seconds",2 years ago
4943,"Quique Setien: ""Yesterday I was with my cows and today I’m training the best players in the world.""",https://i.ytimg.com/vi/-xUO2ta7Zk0/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBkFyj3WcHwe67phuqKBo4QgQqqbQ,-xUO2ta7Zk0,"2 minutes, 5 seconds",2 years ago
4944,Ray Hudson reacts to Ernesto Valverde's departure,https://i.ytimg.com/vi/H0I8AVGrvog/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBajc3yBgQ1iM9QDDqWKRkP0s5zfQ,H0I8AVGrvog,"3 minutes, 13 seconds",2 years ago
4945,¿Quién es Quique Setién?,https://i.ytimg.com/vi/7bZQfMtpX0c/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDNnFsCfWGmH7FySCkL5gPASqwTOw,7bZQfMtpX0c,"1 minute, 51 seconds",2 years ago
4946,"Ana Cobos - ""Me parece lamentable lo que se la ha hecho a Ernesto Valverde""",https://i.ytimg.com/vi/B1BgCcq_l34/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDyHfRGdM29uz8lElPMxl9NbYuDqA,B1BgCcq_l34,"27 minutes, 42 seconds",2 years ago
4947,Juego Abierto - Bombazo  en el FC Barcelona!,https://i.ytimg.com/vi/Ur9BK7WxpWk/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLA94GVhn9kduC9OCiPNWdax91R9fw,Ur9BK7WxpWk,"21 minutes, 31 seconds",2 years ago
4948,BREAKING NEWS: Ernesto Valverde steps down as Barcelona coach,https://i.ytimg.com/vi/xPsAodnsArE/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDQKsN-XY_fyVO1YnvxF4EQRJoi2g,xPsAodnsArE,44 seconds,2 years ago
4949,ÚLTIMA HORA: Ernesto Valverde sale del Barcelona,https://i.ytimg.com/vi/JomvARTEzwo/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDbGdOoocx5Ta_bKKUlBrxIJ_Jn5w,JomvARTEzwo,44 seconds,2 years ago
4950,"#beINalDía - Cambio de timonel, Valverde le dice adiós al banquillo culé",https://i.ytimg.com/vi/kJuhTH2yOhM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBuLxPv7xJRu3ayQgFGHQXS3j1I8g,kJuhTH2yOhM,"3 minutes, 35 seconds",2 years ago
4951,"Uppercut - La Tigre, el orgullo de México",https://i.ytimg.com/vi/_drPt1gDmnA/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBSLU8nL0pFh6atOGEr_aKS7WAJiA,_drPt1gDmnA,"12 minutes, 19 seconds",2 years ago
4952,Sports Burst: Forgettable Weekend for FC Barcelona,https://i.ytimg.com/vi/Czrz28Xievs/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBBZKOM7-PHb_dAm6WsERU-u3oH2g,Czrz28Xievs,"25 minutes, 20 seconds",2 years ago
4953,PSG 3 - 3 AS Monaco - GOALS & HIGHLIGHTS - 1/12/2020,https://i.ytimg.com/vi/llMBAFQy3M4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBpUVzmUdNhPO3l4A3lhUZc_iFXFQ,llMBAFQy3M4,"7 minutes, 20 seconds",2 years ago
4954,Dijon 1 - 0 LOSC - GOAL & HIGHLIGHTS - 1/12/2020,https://i.ytimg.com/vi/vgD3N3qfNp4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCwUST0qx0617AffkVSP-0ICirLTQ,vgD3N3qfNp4,"3 minutes, 57 seconds",2 years ago
4955,AS. St. Etienne 0 - 2 FC Nantes - GOAL & HIGHLIGHTS - 1/12/2020,https://i.ytimg.com/vi/C_r0zDjmpyU/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAL2EChM7gkqYm2rGmkIerE-6I8Rg,C_r0zDjmpyU,4 minutes,2 years ago
4956,"Xavi Hernandez: ""I Can Not Hide That Is My Dream To Coach Barcelona""",https://i.ytimg.com/vi/r5MgRSY6lgY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBTAOKzRyYvx2oCCuRqo_iDK1ghZQ,r5MgRSY6lgY,"1 minute, 41 seconds",2 years ago
4957,Angers 1-1 OGC Nice - HIGHLIGHTS & GOALS - 1/11/2020,https://i.ytimg.com/vi/13LJhbUOdlM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDAB2-Wk7jwmvu2y9nEWKxOiV7eOA,13LJhbUOdlM,"4 minutes, 18 seconds",2 years ago
4958,Metz 1-0 Strasbourg - HIGHLIGHTS & GOALS - 1/11/2020,https://i.ytimg.com/vi/FO5W-P3Ttmk/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAtwd2K745OCyFdNGGDW1Yd3iarLA,FO5W-P3Ttmk,"3 minutes, 48 seconds",2 years ago
4959,Bordeaux 1-2 Lyon  - HIGHLIGHTS & GOALS - 1/11/2020,https://i.ytimg.com/vi/Y4WJnY30BVw/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLB2LuYUqqpDMcr5d_YDbGfxg1WdOw,Y4WJnY30BVw,"4 minutes, 4 seconds",2 years ago
4960,"Ana Cobos - ""Este Real Madrid Empieza Ser Un Equipo Fiable""",https://i.ytimg.com/vi/etuvaUBtxtw/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAeQ2CG6VXNl85-WtfAsclgVeCmlg,etuvaUBtxtw,"18 minutes, 35 seconds",2 years ago
4961,Juego Abierto - El Barcelona contacta al posible sucesor de Valverde,https://i.ytimg.com/vi/W-YXhA6NOHA/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDjXrYWoFTugLi5taCxVbyshAIdQA,W-YXhA6NOHA,"21 minutes, 37 seconds",2 years ago
4962,Stade Rennais 0-1 Marseille - HIGHLIGHTS & GOALS - 1/10/2020,https://i.ytimg.com/vi/E_C8iIVW0fw/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCVbSqTY5Va7syY6HiosfVx9mlCag,E_C8iIVW0fw,"3 minutes, 34 seconds",2 years ago
4963,"#beINalDía: Xavi se reúne con Barcelona, Al-Sadd reacciona",https://i.ytimg.com/vi/JHSq5h09KAA/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBqkT2bF7zX5ruWNiIs05IMdPp7Ng,JHSq5h09KAA,"3 minutes, 32 seconds",2 years ago
4964,Uppercut: Las claves de la victoria para el combate Jaime Munguía vs. Gary O’Sullivan,https://i.ytimg.com/vi/CYsE4XdFpLk/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCtssByKcwKyNzJ2kvKGQn9AnVu8g,CYsE4XdFpLk,"12 minutes, 21 seconds",2 years ago
4965,Xavi: Is he 'The Chosen' One?,https://i.ytimg.com/vi/TLwfzs30MWo/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDjApclS3qwEH1NLMRvYuxpCPUaWQ,TLwfzs30MWo,"1 minute, 43 seconds",2 years ago
4966,Sports Burst -  #ValverdeOUT?,https://i.ytimg.com/vi/lIn2E1ug0J0/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLB6C732viTqjjwC-9rMMNawM5aV8w,lIn2E1ug0J0,"25 minutes, 58 seconds",2 years ago
4967,"“Thanks to football, women are allowed to go into stadiums”: Infantino",https://i.ytimg.com/vi/eao5D4v_qRk/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLA_ZzjkOlgjfPQtZj3kb0rJuNp__Q,eao5D4v_qRk,"28 minutes, 54 seconds",2 years ago
4968,Leo Messi Reacts After Barcelona's Loss,https://i.ytimg.com/vi/hyZ7GYxucPs/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAvMgUl5Mpvv3keU3ChuzyvxnsqIw,hyZ7GYxucPs,"1 minute, 13 seconds",2 years ago
4969,"#beINalDía - El Atleti, segundo finalista de la Supercopa",https://i.ytimg.com/vi/pVl5-xTq_CE/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAcYZduTh_iVe2BaFTbxLaZXm6oIA,pVl5-xTq_CE,"3 minutes, 24 seconds",2 years ago
4970,Juego Abierto - ¿Un nuevo reto para Chicharito?,https://i.ytimg.com/vi/tyBZmYbeR4Q/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBZab6yGgW4mjH-2mGjjQjWQSm_nA,tyBZmYbeR4Q,"20 minutes, 55 seconds",2 years ago
4971,Transfer Wire: Galaxy Grabbing For Chicharito And Bale,https://i.ytimg.com/vi/XUKSVb4LdWI/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAweO_4A2drE1dC-gGrJeIsKOL6gg,XUKSVb4LdWI,"4 minutes, 54 seconds",2 years ago
4972,"Sideline Bling - “Hulk + Ciro Messi = ❤️""",https://i.ytimg.com/vi/Muz3fNeajE0/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCZpkxkK07jaC2HtrzSf6FKsdg7DA,Muz3fNeajE0,"4 minutes, 20 seconds",2 years ago
4973,EHF Championship - Check out this amazing save by Germany's Andreas Wolff🔥,https://i.ytimg.com/vi/h-I7vpKeu-4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDZBX-8MOX2dW_cq7B_ZtJUpgBa_A,h-I7vpKeu-4,27 seconds,2 years ago
4974,Mbappe Almost Scores Rabona Goal,https://i.ytimg.com/vi/X2I9OwfKdfk/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLB0QVqcI-GPPwyWzeLZmMn3HEudTQ,X2I9OwfKdfk,44 seconds,2 years ago
4975,#beINalDía: Real Madrid golea al Valencia en semifinal,https://i.ytimg.com/vi/MGB7WB0VcLs/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBtmQxDgutTH0GrMse6egQmR2ta0A,MGB7WB0VcLs,"3 minutes, 41 seconds",2 years ago
4976,Juego Abierto - Una figura en la mira del Barça y el Real Madrid,https://i.ytimg.com/vi/NObW5A_GukA/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBrk0x_jGd_aZLAkpzv-Co4SOMQZg,NObW5A_GukA,"21 minutes, 37 seconds",2 years ago
4977,Lille 2-0 Amiens SC - HIGHLIGHTS & GOALS -1/8/2020,https://i.ytimg.com/vi/GscEWsqBSnc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLB7_g9Dr8Xrw-aFfGviuS5top_jvQ,GscEWsqBSnc,"3 minutes, 13 seconds",2 years ago
4978,PSG 6-1 Saint-Étienne - HIGHLIGHTS & GOALS - 1/8/2020,https://i.ytimg.com/vi/Zvhi79Inl4Q/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBhuHjiBY4vnfdNJxh9rxerocFg7g,Zvhi79Inl4Q,"7 minutes, 10 seconds",2 years ago
4979,How NOT to score a goal - 2020 Edition,https://i.ytimg.com/vi/9qubzkNJooE/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBOah4QjVuxc6sVpDtr5b5e-CQ5_g,9qubzkNJooE,"1 minute, 17 seconds",2 years ago
4980,Lyon 3-1 Stade Brest - HIGHLIGHTS & GOALS - 1/8/2020,https://i.ytimg.com/vi/S8DCjySbJDI/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDL8kQff6Zmuow2SERJ0cD47SD4uQ,S8DCjySbJDI,"4 minutes, 42 seconds",2 years ago
4981,Hecho en México - Lainez vuelve a sonreír,https://i.ytimg.com/vi/W9sylqSX6dY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC8PWK2hcP_DLDFp29R2AUmDyvtmQ,W9sylqSX6dY,"10 minutes, 3 seconds",2 years ago
4982,Sports Burst: Mbappe   The $300 Million Man,https://i.ytimg.com/vi/CDin9miS-2w/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCEk6RNNijdL9AlblukRK9MnQHVKQ,CDin9miS-2w,"25 minutes, 26 seconds",2 years ago
4983,Stade Reims 0-0 (4-2) Strasbourg - HIGHLIGHTS & GOALS - 1/7/2020,https://i.ytimg.com/vi/fA_HbxZSugc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBdKqGoHm50TCR782Mn3Vs-faf-9g,fA_HbxZSugc,"4 minutes, 34 seconds",2 years ago
4984,Juego Abierto - La inesperada declaración de Totti,https://i.ytimg.com/vi/uMF8GpHdE-w/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCrU6sVNOaUrFH-Mm4aKXeTQcr8HA,uMF8GpHdE-w,"21 minutes, 9 seconds",2 years ago
4985,"#beINalDía: Inter de Milán, protagonista del mercado de fichajes",https://i.ytimg.com/vi/OokFB-VIGQk/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBipAWEzn-7_-JONe86bpR0u7p8QQ,OokFB-VIGQk,"3 minutes, 2 seconds",2 years ago
4986,Sports Burst - Griezmann Approves of Neymar To Return To Barcelona.,https://i.ytimg.com/vi/k7bkJUnT_O4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBtuEcsMANSUDzBDsB6bev7i2vRTA,k7bkJUnT_O4,"25 minutes, 15 seconds",2 years ago
4987,Sports Burst - Another brazilian youngster to Real Madrid?,https://i.ytimg.com/vi/1v8TCzzNEMo/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDYvVQmtzt-beAS9O1dIa8K5m5Bmg,1v8TCzzNEMo,"25 minutes, 26 seconds",2 years ago
4988,"Ana Cobos - ""El Barcelona sigue perdiendo puntos clave""",https://i.ytimg.com/vi/1nfPG1lTcLU/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAaonwBTEQmpIF0fbC1h1Z6rVO6rA,1nfPG1lTcLU,22 minutes,2 years ago
